"Date","Price","Open","High","Low","Vol.","Change %"
"05/03/2023","33,492.00","33,752.00","33,917.00","33,400.00","184.19K","-0.83%"
"05/02/2023","33,772.00","34,111.00","34,188.00","33,520.00","194.06K","-1.11%"
"05/01/2023","34,152.00","34,216.00","34,363.00","34,106.00","109.77K","-0.14%"
"04/28/2023","34,200.00","33,861.00","34,236.00","33,752.00","169.86K","0.80%"
"04/27/2023","33,929.00","33,444.00","33,967.00","33,421.00","173.75K","1.51%"
"04/26/2023","33,424.00","33,726.00","33,762.00","33,347.00","184.15K","-0.68%"
"04/25/2023","33,652.00","34,006.00","34,007.00","33,643.00","179.21K","-1.03%"
"04/24/2023","34,001.00","33,922.00","34,024.00","33,775.00","121.54K","0.15%"
"04/21/2023","33,950.00","33,899.00","33,996.00","33,809.00","145.06K","0.12%"
"04/20/2023","33,909.00","34,014.00","34,033.00","33,802.00","147.31K","-0.36%"
"04/19/2023","34,033.00","34,104.00","34,105.00","33,942.00","124.52K","-0.27%"
"04/18/2023","34,124.00","34,123.00","34,287.00","33,928.00","140.67K","-0.01%"
"04/17/2023","34,129.00","34,125.00","34,148.00","33,938.00","128.28K","0.27%"
"04/14/2023","34,037.00","34,130.00","34,275.00","33,877.00","187.28K","-0.45%"
"04/13/2023","34,190.00","33,788.00","34,216.00","33,747.00","142.66K","1.11%"
"04/12/2023","33,813.00","33,881.00","34,119.00","33,760.00","170.02K","-0.12%"
"04/11/2023","33,852.00","33,766.00","33,953.00","33,730.00","121.33K","0.30%"
"04/10/2023","33,751.00","33,699.00","33,784.00","33,508.00","109.23K","0.27%"
"04/07/2023","33,659.00","33,629.00","33,774.00","33,577.00","13.57K","0.00%"
"04/06/2023","33,659.00","33,634.00","33,716.00","33,486.00","124.32K","0.01%"
"04/05/2023","33,656.00","33,626.00","33,720.00","33,503.00","138.42K","0.24%"
"04/04/2023","33,577.00","33,766.00","33,877.00","33,455.00","138.74K","-0.62%"
"04/03/2023","33,786.00","33,441.00","33,821.00","33,436.00","131.79K","0.97%"
"03/31/2023","33,460.00","33,039.00","33,549.00","33,003.00","136.55K","1.26%"
"03/30/2023","33,044.00","32,894.00","33,123.00","32,863.00","132.07K","0.43%"
"03/29/2023","32,903.00","32,622.00","32,924.00","32,616.00","135.01K","0.97%"
"03/28/2023","32,588.00","32,667.00","32,784.00","32,486.00","120.17K","-0.13%"
"03/27/2023","32,631.00","32,486.00","32,770.00","32,418.00","136.41K","0.61%"
"03/24/2023","32,434.00","32,381.00","32,485.00","31,945.00","193.25K","0.36%"
"03/23/2023","32,319.00","32,296.00","32,733.00","32,054.00","214.72K","0.19%"
"03/22/2023","32,258.00","32,789.00","32,994.00","32,231.00","185.80K","-1.57%"
"03/21/2023","32,774.00","32,474.00","32,830.00","32,441.00","136.93K","0.98%"
"03/20/2023","32,456.00","32,142.00","32,510.00","31,657.00","221.27K","1.09%"
"03/17/2023","32,106.30","32,230.00","32,351.00","31,931.00","2.56K","-0.44%"
"03/16/2023","32,249.00","31,850.00","32,283.00","31,566.00","39.73K","1.18%"
"03/15/2023","31,872.00","32,160.00","32,203.00","31,428.00","59.92K","-0.90%"
"03/14/2023","32,161.00","31,909.00","32,311.00","31,805.00","95.69K","1.04%"
"03/13/2023","31,830.00","32,029.00","32,366.00","31,530.00","201.52K","-1.04%"
"03/10/2023","32,165.00","32,534.00","32,692.00","32,043.00","138.64K","-1.10%"
"03/09/2023","32,524.00","33,091.00","33,278.00","32,455.00","25.47K","-1.70%"
"03/08/2023","33,086.00","33,150.00","33,208.00","32,900.00","2.96K","-0.15%"
"03/07/2023","33,137.00","33,711.00","33,779.00","33,117.00","2.19K","-1.73%"
"03/06/2023","33,719.00","33,628.00","33,855.00","33,625.00","1.20K","0.91%"
"03/03/2023","33,414.00","33,004.00","33,430.00","32,953.00","148.71K","1.20%"
"03/02/2023","33,018.00","32,845.00","33,107.00","32,639.00","163.24K","0.99%"
"03/01/2023","32,693.00","32,652.00","32,864.00","32,527.00","188.69K","0.03%"
"02/28/2023","32,682.00","32,940.00","33,021.00","32,607.00","158.69K","-0.69%"
"02/27/2023","32,909.00","32,816.00","33,211.00","32,783.00","156.50K","0.25%"
"02/24/2023","32,826.00","33,139.00","33,197.00","32,648.00","179.17K","-1.07%"
"02/23/2023","33,182.00","33,097.00","33,294.00","32,816.00","173.20K","0.31%"
"02/22/2023","33,079.00","33,186.00","33,273.00","32,976.00","161.68K","-0.25%"
"02/21/2023","33,162.00","33,844.00","33,875.00","33,141.00","192.79K","-1.80%"
"02/20/2023","33,770.00","33,828.00","33,875.00","33,738.00","21.94K","-0.17%"
"02/19/2023","33,827.00","33,840.00","33,856.00","33,806.00","0.79K","-0.12%"
"02/17/2023","33,866.00","33,719.00","33,889.00","33,514.00","183.82K","0.38%"
"02/16/2023","33,739.00","34,169.00","34,233.00","33,709.00","193.14K","-1.27%"
"02/15/2023","34,174.00","34,086.00","34,193.00","33,871.00","158.06K","0.16%"
"02/14/2023","34,121.00","34,276.00","34,551.00","33,852.00","242.93K","-0.43%"
"02/13/2023","34,268.00","33,905.00","34,289.00","33,759.00","145.50K","1.10%"
"02/10/2023","33,895.00","33,760.00","33,924.00","33,543.00","186.97K","0.48%"
"02/09/2023","33,734.00","34,043.00","34,287.00","33,630.00","194.88K","-0.77%"
"02/08/2023","33,995.00","34,145.00","34,212.00","33,919.00","176.35K","-0.62%"
"02/07/2023","34,206.00","33,920.00","34,283.00","33,661.00","273.43K","0.80%"
"02/06/2023","33,934.00","33,886.00","34,010.00","33,685.00","164.85K","-0.08%"
"02/03/2023","33,962.00","34,048.00","34,226.00","33,821.00","226.64K","-0.40%"
"02/02/2023","34,097.00","34,126.00","34,214.00","33,857.00","194.09K","-0.15%"
"02/01/2023","34,148.00","34,132.00","34,407.00","33,624.00","207.74K","-0.02%"
"01/31/2023","34,156.00","33,819.00","34,166.00","33,579.00","147.86K","1.10%"
"01/30/2023","33,785.00","34,014.00","34,123.00","33,762.00","150.81K","-0.77%"
"01/27/2023","34,046.00","33,998.00","34,241.00","33,899.00","141.44K","0.07%"
"01/26/2023","34,023.00","33,813.00","34,044.00","33,701.00","163.84K","0.59%"
"01/25/2023","33,823.00","33,838.00","33,866.00","33,347.00","182.79K","-0.01%"
"01/24/2023","33,826.00","33,732.00","33,906.00","33,474.00","160.73K","0.29%"
"01/23/2023","33,727.00","33,471.00","33,885.00","33,402.00","176.74K","0.76%"
"01/20/2023","33,474.00","33,187.00","33,482.00","33,031.00","165.28K","1.01%"
"01/19/2023","33,139.00","33,368.00","33,391.00","33,067.00","176.09K","-0.74%"
"01/18/2023","33,386.00","34,006.00","34,131.00","33,365.00","200.01K","-1.86%"
"01/17/2023","34,020.00","34,436.00","34,489.00","33,970.00","189.74K","-1.11%"
"01/16/2023","34,402.00","34,404.00","34,487.00","34,303.00","23.22K","0.01%"
"01/15/2023","34,398.00","34,441.00","34,446.00","34,390.00","1.41K","-0.05%"
"01/13/2023","34,416.00","34,308.00","34,464.00","34,006.00","152.64K","0.28%"
"01/12/2023","34,319.00","34,119.00","34,422.00","33,850.00","206.58K","0.61%"
"01/11/2023","34,110.00","33,849.00","34,125.00","33,826.00","122.66K","0.77%"
"01/10/2023","33,849.00","33,674.00","33,870.00","33,489.00","141.92K","0.53%"
"01/09/2023","33,670.00","33,790.00","34,080.00","33,630.00","153.57K","-0.30%"
"01/06/2023","33,772.00","33,082.00","33,863.00","33,032.00","238.43K","2.12%"
"01/05/2023","33,070.00","33,380.00","33,467.00","32,943.00","173.18K","-1.04%"
"01/04/2023","33,416.00","33,238.00","33,564.00","33,171.00","187.17K","0.41%"
"01/03/2023","33,278.00","33,485.00","33,643.00","32,983.00","196.90K","-0.28%"
"01/02/2023","33,373.00","33,315.00","33,516.00","33,315.00","3.45K","0.17%"
"01/01/2023","33,315.00","33,315.00","33,315.00","33,315.00","","0.09%"
"12/30/2022","33,285.00","33,351.00","33,370.00","32,989.00","119.35K","-0.27%"
"12/29/2022","33,375.00","33,067.00","33,458.00","32,999.00","105.02K","1.00%"
"12/28/2022","33,046.00","33,427.00","33,567.00","33,026.00","137.87K","-1.11%"
"12/27/2022","33,416.00","33,399.00","33,613.00","33,236.00","125.98K","-0.36%"
"12/26/2022","33,537.00","33,457.00","33,546.00","33,451.00","2.08K","0.55%"
"12/25/2022","33,352.00","33,352.00","33,352.00","33,352.00","","-0.07%"
"12/23/2022","33,375.00","33,215.00","33,411.00","32,989.00","158.61K","0.50%"
"12/22/2022","33,208.00","33,639.00","33,663.00","32,750.00","165.17K","-1.08%"
"12/21/2022","33,569.00","33,148.00","33,645.00","33,141.00","150.66K","1.56%"
"12/20/2022","33,053.00","32,950.00","33,204.00","32,686.00","156.32K","0.24%"
"12/19/2022","32,973.00","33,105.00","33,279.00","32,792.00","138.09K","0.02%"
"12/16/2022","32,966.46","33,200.00","33,270.00","32,779.00","3.25K","-0.74%"
"12/15/2022","33,212.00","34,032.00","34,088.00","33,021.00","36.19K","-2.30%"
"12/14/2022","33,993.00","34,124.00","34,420.00","33,718.00","45.58K","-0.41%"
"12/13/2022","34,133.00","33,997.00","34,984.00","33,911.00","83.53K","0.34%"
"12/12/2022","34,017.00","33,487.00","34,026.00","33,433.00","83.04K","1.55%"
"12/09/2022","33,498.00","33,791.00","33,960.00","33,478.00","135.31K","-0.90%"
"12/08/2022","33,803.00","33,621.00","33,931.00","33,482.00","163.24K","0.53%"
"12/07/2022","33,625.00","33,638.00","33,818.00","33,462.00","187.12K","-0.02%"
"12/06/2022","33,633.00","34,007.00","34,084.00","33,452.00","196.31K","-1.04%"
"12/05/2022","33,986.00","34,440.00","34,463.00","33,883.00","170.59K","-1.37%"
"12/02/2022","34,459.00","34,403.00","34,528.00","33,935.00","217.68K","0.09%"
"12/01/2022","34,429.00","34,616.00","34,707.00","34,157.00","246.22K","-0.49%"
"11/30/2022","34,599.00","33,866.00","34,647.00","33,623.00","285.45K","2.19%"
"11/29/2022","33,857.00","33,872.00","33,993.00","33,668.00","173.50K","-0.04%"
"11/28/2022","33,871.00","34,300.00","34,321.00","33,805.00","177.64K","-1.41%"
"11/25/2022","34,356.00","34,255.00","34,393.00","34,206.00","98.20K","0.27%"
"11/24/2022","34,265.00","34,258.00","34,302.00","34,225.00","24.77K","0.16%"
"11/23/2022","34,211.00","34,134.00","34,277.00","34,015.00","161.91K","0.25%"
"11/22/2022","34,126.00","33,734.00","34,138.00","33,658.00","142.86K","1.16%"
"11/21/2022","33,735.00","33,762.00","33,899.00","33,585.00","144.24K","-0.12%"
"11/18/2022","33,775.00","33,581.00","33,855.00","33,469.00","162.98K","0.58%"
"11/17/2022","33,581.00","33,675.00","33,732.00","33,189.00","170.67K","-0.03%"
"11/16/2022","33,591.00","33,569.00","33,733.00","33,471.00","178.33K","-0.04%"
"11/15/2022","33,605.00","33,628.00","34,026.00","33,324.00","257.57K","0.13%"
"11/14/2022","33,561.00","33,645.00","33,981.00","33,550.00","178.09K","-0.60%"
"11/11/2022","33,763.00","33,796.00","33,982.00","33,409.00","229.78K","0.15%"
"11/10/2022","33,712.00","32,535.00","33,800.00","32,450.00","260.41K","3.64%"
"11/09/2022","32,527.00","33,113.00","33,225.00","32,487.00","217.27K","-1.95%"
"11/08/2022","33,175.00","32,814.00","33,366.00","32,766.00","223.72K","1.03%"
"11/07/2022","32,838.00","32,272.00","32,904.00","32,113.00","184.17K","1.26%"
"11/04/2022","32,428.00","31,995.00","32,632.00","31,870.00","276.67K","1.28%"
"11/03/2022","32,017.00","32,186.00","32,273.00","31,738.00","199.60K","-0.50%"
"11/02/2022","32,178.00","32,657.00","33,106.00","32,121.00","260.43K","-1.55%"
"11/01/2022","32,685.00","32,769.00","33,026.00","32,510.00","224.69K","-0.27%"
"10/31/2022","32,775.00","32,920.00","32,941.00","32,617.00","201.24K","-0.37%"
"10/28/2022","32,896.00","32,043.00","33,002.00","31,884.00","230.00K","2.56%"
"10/27/2022","32,074.00","31,951.00","32,421.00","31,871.00","229.32K","0.63%"
"10/26/2022","31,872.00","31,826.00","32,211.00","31,744.00","189.24K","-0.02%"
"10/25/2022","31,877.00","31,509.00","31,917.00","31,346.00","184.77K","1.05%"
"10/24/2022","31,545.00","31,190.00","31,640.00","30,922.00","213.83K","1.36%"
"10/21/2022","31,123.00","30,409.00","31,197.00","30,102.00","252.17K","2.54%"
"10/20/2022","30,353.00","30,525.00","30,857.00","30,287.00","204.71K","-0.35%"
"10/19/2022","30,460.00","30,711.00","30,818.00","30,254.00","183.78K","-0.38%"
"10/18/2022","30,576.00","30,333.00","30,877.00","30,333.00","217.31K","1.14%"
"10/17/2022","30,230.00","29,658.00","30,361.00","29,640.00","160.67K","1.76%"
"10/14/2022","29,708.00","30,091.00","30,480.00","29,650.00","242.08K","-1.27%"
"10/13/2022","30,091.00","29,312.00","30,215.00","28,671.00","299.09K","2.84%"
"10/12/2022","29,261.00","29,316.00","29,526.00","29,177.00","169.92K","-0.02%"
"10/11/2022","29,266.00","29,262.00","29,659.00","28,946.00","203.44K","0.02%"
"10/10/2022","29,260.00","29,278.00","29,539.00","29,055.00","171.60K","-0.32%"
"10/07/2022","29,353.00","29,944.00","30,111.00","29,188.00","158.67K","-2.10%"
"10/06/2022","29,982.00","30,323.00","30,484.00","29,904.00","166.10K","-1.08%"
"10/05/2022","30,310.00","30,356.00","30,513.00","29,933.00","154.46K","-0.18%"
"10/04/2022","30,365.00","29,583.00","30,399.00","29,500.00","176.36K","2.80%"
"10/03/2022","29,538.00","28,767.00","29,702.00","28,635.00","194.80K","2.56%"
"09/30/2022","28,801.00","29,264.00","29,549.00","28,767.00","217.65K","-1.65%"
"09/29/2022","29,285.00","29,754.00","29,783.00","29,047.00","191.74K","-1.56%"
"09/28/2022","29,750.00","29,250.00","29,883.00","28,886.00","232.85K","1.87%"
"09/27/2022","29,203.00","29,339.00","29,729.00","29,019.00","200.40K","-0.48%"
"09/26/2022","29,343.00","29,645.00","29,736.00","29,227.00","210.69K","-1.10%"
"09/23/2022","29,669.00","30,216.00","30,240.00","29,315.00","217.03K","-1.59%"
"09/22/2022","30,149.00","30,228.00","30,494.00","30,048.00","206.73K","-0.44%"
"09/21/2022","30,282.00","30,836.00","31,132.00","30,202.00","246.93K","-1.69%"
"09/20/2022","30,801.00","31,145.00","31,256.00","30,558.00","180.45K","-1.02%"
"09/19/2022","31,117.00","30,948.00","31,183.00","30,590.00","155.41K","1.54%"
"09/16/2022","30,645.20","30,834.00","30,855.00","30,535.00","3.59K","-1.06%"
"09/15/2022","30,974.00","31,190.00","31,281.00","30,882.00","34.96K","-0.56%"
"09/14/2022","31,149.00","31,159.00","31,285.00","30,892.00","52.59K","0.15%"
"09/13/2022","31,103.00","32,434.00","32,667.00","31,020.00","85.20K","-3.96%"
"09/12/2022","32,386.00","32,210.00","32,505.00","32,137.00","73.22K","0.69%"
"09/09/2022","32,164.00","31,807.00","32,233.00","31,769.00","101.78K","1.25%"
"09/08/2022","31,766.00","31,574.00","31,809.00","31,303.00","172.33K","0.60%"
"09/07/2022","31,577.00","31,153.00","31,644.00","30,975.00","142.79K","1.32%"
"09/06/2022","31,166.00","31,345.00","31,592.00","31,042.00","238.78K","-0.88%"
"09/05/2022","31,444.00","31,385.00","31,484.00","31,318.00","33.15K","0.18%"
"09/04/2022","31,387.00","31,359.00","31,392.00","31,277.00","3.26K","0.24%"
"09/02/2022","31,312.00","31,646.00","32,029.00","31,182.00","205.42K","-1.11%"
"09/01/2022","31,663.00","31,555.00","31,678.00","31,221.00","209.86K","0.42%"
"08/31/2022","31,532.00","31,792.00","32,002.00","31,501.00","194.24K","-0.76%"
"08/30/2022","31,775.00","32,105.00","32,347.00","31,616.00","189.78K","-0.94%"
"08/29/2022","32,075.00","32,040.00","32,301.00","31,926.00","182.59K","-0.58%"
"08/26/2022","32,263.00","33,236.00","33,444.00","32,156.00","202.97K","-3.04%"
"08/25/2022","33,273.00","32,955.00","33,290.00","32,872.00","166.90K","0.96%"
"08/24/2022","32,958.00","32,901.00","33,084.00","32,753.00","146.03K","0.17%"
"08/23/2022","32,901.00","33,103.00","33,177.00","32,844.00","152.94K","-0.47%"
"08/22/2022","33,056.00","33,620.00","33,654.00","33,001.00","145.28K","-1.93%"
"08/19/2022","33,706.00","34,003.00","34,009.00","33,616.00","139.45K","-0.81%"
"08/18/2022","33,981.00","33,994.00","34,056.00","33,823.00","123.71K","0.05%"
"08/17/2022","33,963.00","34,127.00","34,177.00","33,804.00","163.82K","-0.45%"
"08/16/2022","34,118.00","33,849.00","34,246.00","33,786.00","138.29K","0.72%"
"08/15/2022","33,873.00","33,708.00","33,924.00","33,485.00","128.49K","0.46%"
"08/12/2022","33,718.00","33,360.00","33,728.00","33,295.00","136.09K","1.24%"
"08/11/2022","33,304.00","33,299.00","33,625.00","33,255.00","172.62K","0.13%"
"08/10/2022","33,260.00","32,768.00","33,331.00","32,678.00","176.37K","1.60%"
"08/09/2022","32,737.00","32,857.00","32,881.00","32,662.00","145.11K","-0.17%"
"08/08/2022","32,792.00","32,750.00","33,065.00","32,665.00","181.50K","0.11%"
"08/05/2022","32,757.00","32,688.00","32,786.00","32,431.00","175.48K","0.23%"
"08/04/2022","32,681.00","32,746.00","32,866.00","32,601.00","132.26K","-0.27%"
"08/03/2022","32,770.00","32,420.00","32,873.00","32,342.00","161.49K","1.25%"
"08/02/2022","32,365.00","32,766.00","32,781.00","32,350.00","228.06K","-1.23%"
"08/01/2022","32,767.00","32,827.00","32,938.00","32,602.00","191.68K","-0.18%"
"07/29/2022","32,825.00","32,567.00","32,887.00","32,458.00","162.74K","1.03%"
"07/28/2022","32,490.00","32,144.00","32,609.00","31,944.00","206.84K","0.99%"
"07/27/2022","32,172.00","31,762.00","32,315.00","31,761.00","210.16K","1.39%"
"07/26/2022","31,732.00","31,840.00","31,916.00","31,665.00","166.36K","-0.74%"
"07/25/2022","31,967.00","31,872.00","32,065.00","31,773.00","137.10K","0.29%"
"07/22/2022","31,875.00","31,982.00","32,193.00","31,704.00","155.95K","-0.41%"
"07/21/2022","32,007.00","31,791.00","32,032.00","31,504.00","158.14K","0.48%"
"07/20/2022","31,853.00","31,809.00","31,980.00","31,621.00","153.53K","0.20%"
"07/19/2022","31,791.00","31,064.00","31,844.00","31,031.00","143.74K","2.40%"
"07/18/2022","31,047.00","31,298.00","31,614.00","30,947.00","147.51K","-0.64%"
"07/15/2022","31,247.00","30,633.00","31,264.00","30,495.00","190.11K","2.10%"
"07/14/2022","30,604.00","30,700.00","30,774.00","30,109.00","172.97K","-0.50%"
"07/13/2022","30,758.00","30,968.00","31,309.00","30,475.00","198.52K","-0.67%"
"07/12/2022","30,966.00","31,177.00","31,328.00","30,828.00","148.98K","-0.56%"
"07/11/2022","31,140.00","31,323.00","31,344.00","31,040.00","130.93K","-0.54%"
"07/08/2022","31,310.00","31,309.00","31,490.00","31,187.00","146.49K","-0.18%"
"07/07/2022","31,367.00","31,054.00","31,404.00","30,898.00","123.74K","1.14%"
"07/06/2022","31,013.00","30,958.00","31,206.00","30,739.00","169.29K","0.25%"
"07/05/2022","30,936.00","31,051.00","31,220.00","30,331.00","213.59K","-0.76%"
"07/04/2022","31,174.00","30,924.00","31,210.00","30,808.00","33.67K","0.78%"
"07/03/2022","30,933.00","31,043.00","31,051.00","30,919.00","2.09K","-0.41%"
"07/01/2022","31,061.00","30,720.00","31,116.00","30,422.00","180.47K","0.91%"
"06/30/2022","30,781.00","31,021.00","31,034.00","30,406.00","186.27K","-0.70%"
"06/29/2022","30,999.00","30,966.00","31,142.00","30,861.00","147.97K","0.21%"
"06/28/2022","30,933.00","31,464.00","31,867.00","30,905.00","164.02K","-1.55%"
"06/27/2022","31,421.00","31,466.00","31,695.00","31,331.00","125.46K","-0.21%"
"06/24/2022","31,487.00","30,568.00","31,508.00","30,538.00","139.78K","2.66%"
"06/23/2022","30,672.00","30,478.00","30,698.00","30,247.00","208.47K","0.66%"
"06/22/2022","30,471.00","30,524.00","30,770.00","30,003.00","210.52K","-0.18%"
"06/21/2022","30,525.00","29,930.00","30,646.00","29,741.00","202.38K","1.23%"
"06/20/2022","30,154.00","30,038.00","30,216.00","29,744.00","59.19K","0.38%"
"06/19/2022","30,039.00","29,928.00","30,050.00","29,919.00","3.53K","0.78%"
"06/17/2022","29,806.19","30,021.00","30,214.00","29,800.00","8.05K","-0.41%"
"06/16/2022","29,928.00","30,727.00","30,943.00","29,741.00","38.76K","-2.39%"
"06/15/2022","30,661.00","30,383.00","31,008.00","30,172.00","48.55K","0.94%"
"06/14/2022","30,375.00","30,531.00","30,874.00","30,137.00","69.32K","-0.50%"
"06/13/2022","30,527.00","31,254.00","31,293.00","30,355.00","112.01K","-2.74%"
"06/10/2022","31,388.00","32,319.00","32,346.00","31,368.00","149.28K","-2.71%"
"06/09/2022","32,263.00","32,909.00","33,110.00","32,252.00","179.16K","-1.90%"
"06/08/2022","32,889.00","33,107.00","33,169.00","32,806.00","146.01K","-0.83%"
"06/07/2022","33,165.00","32,903.00","33,198.00","32,603.00","155.26K","0.77%"
"06/06/2022","32,912.00","32,967.00","33,229.00","32,805.00","140.65K","0.07%"
"06/03/2022","32,888.00","33,250.00","33,317.00","32,824.00","161.88K","-1.01%"
"06/02/2022","33,223.00","32,763.00","33,263.00","32,491.00","162.37K","1.30%"
"06/01/2022","32,798.00","33,067.00","33,254.00","32,563.00","176.39K","-0.52%"
"05/31/2022","32,971.00","33,201.00","33,434.00","32,722.00","219.70K","-0.82%"
"05/30/2022","33,245.00","33,213.00","33,434.00","33,155.00","34.10K","0.10%"
"05/29/2022","33,212.00","33,209.00","33,253.00","33,168.00","2.32K","0.16%"
"05/27/2022","33,158.00","32,531.00","33,239.00","32,485.00","139.30K","1.71%"
"05/26/2022","32,600.00","32,074.00","32,738.00","31,996.00","153.65K","1.63%"
"05/25/2022","32,076.00","31,943.00","32,215.00","31,683.00","180.97K","0.61%"
"05/24/2022","31,880.00","31,782.00","31,972.00","31,315.00","204.98K","0.13%"
"05/23/2022","31,839.00","31,288.00","31,925.00","31,286.00","181.35K","2.01%"
"05/20/2022","31,213.00","31,209.00","31,548.00","30,585.00","217.51K","0.04%"
"05/19/2022","31,202.00","31,397.00","31,524.00","30,955.00","222.59K","-0.76%"
"05/18/2022","31,440.00","32,629.00","32,651.00","31,299.00","168.60K","-3.50%"
"05/17/2022","32,581.00","32,139.00","32,692.00","32,129.00","166.27K","1.31%"
"05/16/2022","32,159.00","32,148.00","32,453.00","31,867.00","167.02K","0.22%"
"05/14/2022","32,087.00","32,087.00","32,087.00","32,087.00","","-0.10%"
"05/13/2022","32,120.00","31,556.00","32,201.00","31,556.00","171.08K","1.48%"
"05/12/2022","31,652.00","31,803.00","31,893.00","31,148.00","256.20K","-0.29%"
"05/11/2022","31,743.00","32,048.00","32,506.00","31,715.00","264.40K","-1.07%"
"05/10/2022","32,087.00","32,206.00","32,663.00","31,805.00","239.43K","-0.23%"
"05/09/2022","32,161.00","32,624.00","32,690.00","32,037.00","242.48K","-1.77%"
"05/07/2022","32,742.00","32,742.00","32,742.00","32,742.00","","-0.20%"
"05/06/2022","32,809.00","32,933.00","32,966.00","32,376.00","241.72K","-0.31%"
"05/05/2022","32,910.00","33,926.00","34,020.00","32,589.00","252.37K","-3.12%"
"05/04/2022","33,969.00","33,041.00","34,027.00","32,925.00","188.06K","2.83%"
"05/03/2022","33,033.00","32,960.00","33,254.00","32,806.00","162.76K","0.16%"
"05/02/2022","32,980.00","32,988.00","33,145.00","32,358.00","222.20K","0.30%"
"04/29/2022","32,882.00","33,735.00","33,903.00","32,820.00","202.18K","-2.80%"
"04/28/2022","33,828.00","33,308.00","33,968.00","33,155.00","211.62K","1.81%"
"04/27/2022","33,226.00","33,163.00","33,611.00","33,015.00","239.70K","0.20%"
"04/26/2022","33,160.00","33,965.00","34,038.00","33,081.00","222.15K","-2.37%"
"04/25/2022","33,965.00","33,644.00","34,021.00","33,230.00","265.19K","0.70%"
"04/22/2022","33,728.00","34,696.00","34,719.00","33,594.00","234.37K","-2.83%"
"04/21/2022","34,709.00","35,125.00","35,413.00","34,635.00","195.64K","-1.05%"
"04/20/2022","35,079.00","34,785.00","35,233.00","34,728.00","207.81K","0.68%"
"04/19/2022","34,841.00","34,397.00","34,897.00","34,226.00","172.17K","1.54%"
"04/18/2022","34,313.00","34,369.00","34,530.00","34,179.00","138.27K","-0.13%"
"04/14/2022","34,358.00","34,463.00","34,794.00","34,340.00","168.12K","-0.36%"
"04/13/2022","34,482.00","34,178.00","34,511.00","34,052.00","161.48K","1.00%"
"04/12/2022","34,139.00","34,232.00","34,582.00","34,002.00","193.14K","-0.23%"
"04/11/2022","34,219.00","34,636.00","34,668.00","34,181.00","159.04K","-1.14%"
"04/08/2022","34,613.00","34,481.00","34,820.00","34,368.00","156.89K","0.36%"
"04/07/2022","34,490.00","34,370.00","34,613.00","34,093.00","168.41K","0.26%"
"04/06/2022","34,399.00","34,595.00","34,608.00","34,178.00","185.47K","-0.44%"
"04/05/2022","34,550.00","34,802.00","35,015.00","34,469.00","152.77K","-0.80%"
"04/04/2022","34,829.00","34,688.00","34,849.00","34,514.00","117.20K","0.41%"
"04/02/2022","34,688.00","34,688.00","34,688.00","34,688.00","","-0.09%"
"04/01/2022","34,718.00","34,702.00","34,805.00","34,437.00","152.09K","0.29%"
"03/31/2022","34,618.00","35,124.00","35,215.00","34,592.00","137.84K","-1.42%"
"03/30/2022","35,117.00","35,154.00","35,257.00","34,955.00","121.05K","-0.21%"
"03/29/2022","35,190.00","34,848.00","35,281.00","34,826.00","147.28K","0.97%"
"03/28/2022","34,853.00","34,762.00","34,886.00","34,445.00","129.89K","0.27%"
"03/25/2022","34,759.00","34,640.00","34,841.00","34,522.00","123.52K","0.45%"
"03/24/2022","34,604.00","34,252.00","34,655.00","34,214.00","123.38K","1.03%"
"03/23/2022","34,250.00","34,691.00","34,792.00","34,217.00","128.19K","-1.32%"
"03/22/2022","34,709.00","34,490.00","34,775.00","34,318.00","111.07K","0.79%"
"03/21/2022","34,436.00","34,670.00","34,694.00","34,228.00","153.66K","-0.47%"
"03/20/2022","34,600.00","34,704.00","34,704.00","34,593.00","2.33K","0.54%"
"03/18/2022","34,413.66","34,335.00","34,484.00","34,215.00","1.86K","-0.14%"
"03/17/2022","34,461.00","34,124.00","34,491.00","33,867.00","24.15K","1.18%"
"03/16/2022","34,059.00","33,510.00","34,160.00","33,388.00","42.65K","1.57%"
"03/15/2022","33,532.00","32,979.00","33,618.00","32,680.00","94.05K","1.78%"
"03/14/2022","32,944.00","33,012.00","33,395.00","32,815.00","111.93K","0.06%"
"03/11/2022","32,925.00","33,190.00","33,691.00","32,901.00","150.21K","-0.68%"
"03/10/2022","33,152.00","33,254.00","33,294.00","32,799.00","184.10K","-0.34%"
"03/09/2022","33,265.00","32,538.00","33,441.00","32,521.00","202.05K","2.03%"
"03/08/2022","32,602.00","32,716.00","33,374.00","32,305.00","286.68K","-0.55%"
"03/07/2022","32,782.00","33,451.00","33,542.00","32,689.00","253.27K","-2.39%"
"03/04/2022","33,583.00","33,772.00","33,859.00","33,210.00","260.95K","-0.46%"
"03/03/2022","33,738.00","33,805.00","34,143.00","33,597.00","195.52K","-0.33%"
"03/02/2022","33,849.00","33,318.00","33,977.00","33,121.00","239.41K","1.75%"
"03/01/2022","33,267.00","33,822.00","34,065.00","33,064.00","275.41K","-1.69%"
"02/28/2022","33,840.00","33,678.00","33,914.00","33,322.00","303.76K","-0.45%"
"02/25/2022","33,994.00","33,036.00","34,034.00","32,762.00","286.52K","2.53%"
"02/24/2022","33,156.00","33,052.00","33,205.00","32,167.00","438.50K","0.27%"
