"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"20/03/2023","78.020","83.920","84.280","77.780","942.45K","-6.98%"
"19/03/2023","83.870","83.010","86.180","82.140","612.79K","1.04%"
"18/03/2023","83.010","85.510","87.850","82.300","990.43K","-2.92%"
"17/03/2023","85.510","78.860","85.510","78.200","935.08K","8.35%"
"16/03/2023","78.920","76.350","79.750","75.640","792.57K","3.37%"
"15/03/2023","76.350","84.000","85.400","75.210","1.32M","-9.11%"
"14/03/2023","84.000","81.460","88.100","79.240","1.37M","3.07%"
"13/03/2023","81.500","76.220","82.920","74.610","1.84M","6.93%"
"12/03/2023","76.220","69.210","76.300","67.440","1.39M","10.11%"
"11/03/2023","69.220","71.430","73.740","65.100","1.90M","-3.09%"
"10/03/2023","71.430","76.710","76.810","68.410","1.96M","-6.92%"
"09/03/2023","76.740","82.760","84.900","75.130","1.10M","-7.27%"
"08/03/2023","82.760","86.290","86.650","81.700","626.05K","-4.09%"
"07/03/2023","86.290","87.360","88.940","84.350","642.56K","-1.22%"
"06/03/2023","87.360","89.930","90.600","86.710","628.92K","-2.86%"
"05/03/2023","89.930","89.340","91.730","89.190","358.53K","0.66%"
"04/03/2023","89.340","90.540","90.830","87.560","348.03K","-1.33%"
"03/03/2023","90.540","95.340","95.420","86.120","934.00K","-5.03%"
"02/03/2023","95.340","97.850","98.270","93.920","530.73K","-2.57%"
"01/03/2023","97.850","93.790","98.190","93.640","578.27K","4.33%"
"28/02/2023","93.790","94.070","95.990","93.100","380.29K","-0.30%"
"27/02/2023","94.070","95.270","96.070","92.600","390.66K","-1.26%"
"26/02/2023","95.270","93.160","95.520","92.790","343.66K","2.26%"
"25/02/2023","93.160","91.580","93.470","90.620","426.38K","1.73%"
"24/02/2023","91.580","94.580","95.210","90.170","501.50K","-3.17%"
"23/02/2023","94.580","95.250","96.250","93.360","474.25K","-0.70%"
"22/02/2023","95.250","93.810","95.500","91.730","693.30K","1.54%"
"21/02/2023","93.810","95.920","96.760","91.770","739.57K","-2.20%"
"20/02/2023","95.920","97.600","98.550","94.500","935.35K","-1.72%"
"19/02/2023","97.600","99.720","101.470","96.950","433.84K","-2.13%"
"18/02/2023","99.720","100.150","101.860","98.940","434.89K","-0.43%"
"17/02/2023","100.150","98.540","101.590","98.290","569.62K","1.63%"
"16/02/2023","98.540","102.850","105.250","98.510","687.33K","-4.19%"
"15/02/2023","102.850","95.790","102.960","95.060","764.48K","7.37%"
"14/02/2023","95.790","91.070","95.890","90.350","622.12K","5.18%"
"13/02/2023","91.070","92.510","94.950","88.360","740.12K","-1.54%"
"12/02/2023","92.490","94.290","94.570","91.130","306.63K","-1.91%"
"11/02/2023","94.290","93.450","94.810","92.660","360.04K","0.90%"
"10/02/2023","93.450","92.060","94.150","91.090","640.82K","1.51%"
"09/02/2023","92.060","99.220","99.480","90.010","930.28K","-7.22%"
"08/02/2023","99.220","100.870","102.300","96.940","559.84K","-1.64%"
"07/02/2023","100.870","95.900","101.460","95.900","672.71K","5.18%"
"06/02/2023","95.900","96.630","97.950","95.150","371.48K","-0.76%"
"05/02/2023","96.630","98.500","98.880","94.940","417.62K","-1.87%"
"04/02/2023","98.470","99.870","101.330","98.250","357.02K","-1.40%"
"03/02/2023","99.870","98.460","100.730","97.520","570.02K","1.43%"
"02/02/2023","98.460","100.330","102.110","97.990","729.49K","-1.86%"
"01/02/2023","100.330","94.140","102.400","93.780","1.33M","6.58%"
"31/01/2023","94.140","91.260","96.260","91.260","1.05M","3.16%"
"30/01/2023","91.260","94.880","95.970","89.010","986.47K","-3.82%"
"29/01/2023","94.880","89.670","97.530","89.670","1.27M","5.81%"
"28/01/2023","89.670","88.900","89.900","87.160","392.05K","0.85%"
"27/01/2023","88.910","87.580","89.210","85.820","418.64K","1.52%"
"26/01/2023","87.580","89.340","89.920","86.900","476.01K","-1.97%"
"25/01/2023","89.340","87.230","91.860","85.560","529.32K","2.40%"
"24/01/2023","87.250","89.860","91.280","86.100","500.07K","-2.90%"
"23/01/2023","89.860","87.570","92.980","87.550","691.22K","2.62%"
"22/01/2023","87.570","87.870","90.020","86.610","501.90K","-0.43%"
"21/01/2023","87.950","90.320","91.490","87.870","720.86K","-2.62%"
"20/01/2023","90.320","84.200","91.040","83.010","757.42K","7.23%"
"19/01/2023","84.230","82.620","84.500","81.820","484.91K","1.95%"
"18/01/2023","82.620","86.990","88.360","82.400","935.81K","-5.02%"
"17/01/2023","86.990","85.910","88.930","84.740","740.82K","1.26%"
"16/01/2023","85.910","87.400","89.090","84.530","750.06K","-1.70%"
"15/01/2023","87.400","87.820","88.590","85.510","586.55K","-0.48%"
"14/01/2023","87.820","86.260","90.910","85.930","1.75M","1.81%"
"13/01/2023","86.260","86.120","87.780","83.640","891.19K","0.16%"
"12/01/2023","86.120","84.020","86.130","82.360","1.43M","2.50%"
"11/01/2023","84.020","80.830","84.960","79.900","968.49K","3.95%"
"10/01/2023","80.830","81.630","82.840","79.530","848.09K","-0.98%"
"09/01/2023","81.630","78.480","83.410","78.160","1.18M","4.01%"
"08/01/2023","78.480","76.340","78.480","75.280","625.89K","2.80%"
"07/01/2023","76.340","75.930","76.670","75.550","388.94K","0.54%"
"06/01/2023","75.930","74.240","76.450","72.780","797.96K","2.28%"
"05/01/2023","74.240","75.410","76.260","73.710","562.35K","-1.55%"
"04/01/2023","75.410","75.570","77.840","74.500","772.65K","-0.21%"
