"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"22/11/2022","3,769.57","3,766.08","3,809.86","3,751.04","144.49K","0.01%"
"21/11/2022","3,769.13","3,769.63","3,769.87","3,734.00","95.87K","-0.85%"
"18/11/2022","3,801.57","3,823.82","3,840.30","3,801.57","115.08K","-0.45%"
"17/11/2022","3,818.66","3,821.27","3,821.74","3,776.57","105.94K","-0.41%"
"16/11/2022","3,834.39","3,860.81","3,877.68","3,829.31","120.61K","-0.82%"
"15/11/2022","3,865.97","3,788.93","3,871.64","3,775.50","151.52K","1.90%"
"14/11/2022","3,794.02","3,818.14","3,848.41","3,781.78","169.67K","0.15%"
"11/11/2022","3,788.44","3,787.76","3,828.90","3,747.09","189.69K","2.79%"
"10/11/2022","3,685.69","3,685.83","3,701.53","3,665.06","103.51K","-0.77%"
"09/11/2022","3,714.27","3,750.78","3,760.41","3,711.27","89.44K","-0.93%"
"08/11/2022","3,749.33","3,773.66","3,779.12","3,723.34","99.02K","-0.69%"
"07/11/2022","3,775.30","3,754.52","3,792.79","3,746.37","129.83K","0.22%"
"04/11/2022","3,767.17","3,646.77","3,782.88","3,646.77","149.74K","3.27%"
"03/11/2022","3,647.90","3,645.06","3,670.16","3,628.50","110.57K","-0.81%"
"02/11/2022","3,677.81","3,620.37","3,703.47","3,610.80","141.59K","1.20%"
"01/11/2022","3,634.17","3,519.82","3,634.17","3,517.62","149.29K","3.58%"
"31/10/2022","3,508.70","3,504.51","3,553.39","3,495.95","138.47K","-0.92%"
"28/10/2022","3,541.33","3,605.16","3,618.86","3,533.50","118.77K","-2.47%"
"27/10/2022","3,631.14","3,667.66","3,685.08","3,631.06","118.00K","-0.70%"
"26/10/2022","3,656.90","3,633.31","3,700.88","3,633.31","121.30K","0.81%"
"25/10/2022","3,627.45","3,621.94","3,670.73","3,594.70","110.95K","-0.16%"
"24/10/2022","3,633.37","3,727.92","3,762.16","3,619.99","130.06K","-2.93%"
"21/10/2022","3,742.89","3,753.89","3,768.69","3,724.69","98.75K","-0.32%"
"20/10/2022","3,754.93","3,746.58","3,804.25","3,726.79","90.29K","-0.57%"
"19/10/2022","3,776.53","3,827.47","3,840.49","3,776.53","81.58K","-1.61%"
"18/10/2022","3,838.27","3,865.83","3,870.22","3,831.17","88.35K","-0.21%"
"17/10/2022","3,846.41","3,822.24","3,849.62","3,809.12","104.19K","0.10%"
"14/10/2022","3,842.47","3,783.32","3,863.23","3,780.84","116.24K","2.39%"
"13/10/2022","3,752.67","3,756.42","3,783.60","3,749.64","99.02K","-0.84%"
"12/10/2022","3,784.31","3,722.87","3,784.31","3,661.53","108.09K","1.52%"
"11/10/2022","3,727.69","3,732.02","3,739.81","3,706.06","83.95K","0.18%"
"10/10/2022","3,720.94","3,806.56","3,807.46","3,715.71","102.65K","-2.21%"
"30/09/2022","3,804.89","3,833.35","3,848.60","3,801.28","78.56K","-0.58%"
"29/09/2022","3,827.14","3,864.32","3,873.18","3,808.65","85.65K","-0.04%"
"28/09/2022","3,828.71","3,879.44","3,879.44","3,828.05","86.59K","-1.63%"
"27/09/2022","3,892.29","3,844.07","3,893.03","3,827.93","88.86K","1.45%"
"26/09/2022","3,836.68","3,829.60","3,893.32","3,827.95","104.53K","-0.50%"
"23/09/2022","3,856.02","3,865.10","3,888.40","3,829.69","94.34K","-0.34%"
"22/09/2022","3,869.34","3,875.18","3,900.27","3,860.23","80.95K","-0.88%"
"21/09/2022","3,903.73","3,921.32","3,924.39","3,884.23","86.46K","-0.74%"
"20/09/2022","3,932.84","3,945.65","3,957.55","3,921.69","84.82K","0.12%"
"19/09/2022","3,928.00","3,928.42","3,953.65","3,910.31","97.72K","-0.12%"
"16/09/2022","3,932.68","4,013.58","4,019.41","3,932.68","137.19K","-2.35%"
