Date,BTC_close,BTC_open,BTC_high,BTC_low,BTC_volume,Active_Addr_Cnt,Difficulty,Mean_Block_Size(in_bytes),Sum_Block_Weight,Total_Fees(USD),Mean_Hashrate,Xfer_Cnt,Mean_Tx_size(native_units),ETH,LTC,DOGE,XRP,GOLD,SILVER,COPPER,S&P500,DJI,JP225,edit_count,sentiment,neg_sentiment,BTC_target
2010-08-20,0.0,0.0,0.0,1.5075020841216315e-06,0.0040325808517451,0.0001815405472276,6.891107964894069e-12,7.039337902534421e-05,0.000230952667566,0.0,8.325603660074359e-12,9.64973896721342e-05,0.0609277355845849,0.0,0.0,0.0,0.0,0.1757207295548146,0.1693322833790425,0.678752107925801,0.0065264819941643,0.0084959856551691,0.0452850255152245,0.7333333333333333,-0.114946566025416,0.1722222222222222,0
2010-08-21,0.0,0.0,0.0,1.5075020841216315e-06,0.0102765770092859,8.637816360024188e-05,6.891107964894069e-12,4.785660111912636e-05,0.00011603559231,0.0,7.050302404630156e-12,5.486146011816768e-05,0.1063296497883082,0.0,0.0,0.0,0.0,0.1757207295548146,0.1693322833790425,0.678752107925801,0.0065264819941643,0.0084959856551691,0.0452850255152245,0.7333333333333333,-0.1150088985761006,0.1722222222222222,0
2010-08-22,0.0,0.0,0.0,1.5075020841216315e-06,0.0184918347742555,0.0001302992637359,6.891107964894069e-12,2.1732676257454604e-05,0.0001526089895679,0.0,9.537140855325916e-12,3.526808150453636e-05,0.0645323207887327,0.0,0.0,0.0,0.0,0.1757207295548146,0.1693322833790425,0.678752107925801,0.0065264819941643,0.0084959856551691,0.0452850255152245,0.7333333333333333,-0.1150088985761006,0.1722222222222222,0
2010-08-23,0.0,0.0,0.0,1.5075020841216315e-06,0.0041326448927313,0.000180808528892,6.891107964894069e-12,2.876189300482024e-05,0.0001751217832926,0.0,9.600904915518564e-12,4.163592955396653e-05,0.0546715549139579,0.0,0.0,0.0,0.0,0.1754265542263189,0.1693594373693214,0.678705265130223,0.0053716120703909,0.0070336811139322,0.0425000521988139,0.7333333333333333,-0.1150088985761006,0.1722222222222222,0
2010-08-24,0.0,0.0,0.0,1.5075020841216315e-06,0.0065441882804995,0.0001683642171869,6.891107964894069e-12,0.0001663954935886,0.0005760626629552,2.4301606071438544e-09,9.728435542352764e-12,5.241228779146376e-05,0.0588047577771985,0.0,0.0,0.0,0.0,0.1802314179250834,0.1798408776169657,0.6675098369870713,0.0012402182784169,0.0020377536376737,0.0371002514872219,0.6,-0.1129417161146799,0.1555555555555555,0
2010-08-25,0.0,0.0,0.0,1.5075020841216315e-06,0.0040626000640409,6.58816502035743e-05,6.891107964894069e-12,0.0,9.977488683561988e-05,0.0,9.792199602545412e-12,3.134940578181009e-05,0.0528289000885242,0.0,0.0,0.0,0.0,0.1879780349088058,0.1973823553371168,0.6641839985010305,0.0021630473630025,0.0027690923791593,0.0304476792407316,0.6,-0.1129417161146799,0.1555555555555555,0
2010-08-26,0.0,0.0,0.0,1.5075020841216315e-06,0.0037023695164905,0.000177148437214,7.037282982331215e-12,5.7798925819619934e-05,0.0002489333568123,0.0,9.60430366023638e-12,3.7717253831240266e-05,0.0447275357770755,0.0,0.0,0.0,0.0,0.1844479309668565,0.1960246558231732,0.6837174442570733,0.0,0.0,0.0331615733211195,0.6,-0.1129417161146799,0.1555555555555555,0
2010-08-27,0.0,0.0,0.0,1.5075020841216315e-06,0.0088456612231828,6.002550351881216e-05,9.209026098540255e-12,2.1160312116784587e-05,4.930444278350524e-05,0.0,9.30080277499238e-12,1.7144206286927397e-05,0.11118341698521,0.0,0.0,0.0,0.0,0.1846440478525204,0.19754527927879,0.6982621322840546,0.004632815375506,0.0061475715526012,0.0369189994353643,0.6,-0.1129417161146799,0.1555555555555555,0
2010-08-28,0.0,0.0,0.0,1.5075020841216315e-06,0.0060038424591738,9.003825527821824e-05,9.209026098540255e-12,7.634507039515454e-05,0.0001722991105383,3.320907937377737e-15,9.223132936264009e-12,5.584112904884924e-05,0.0447616843416899,0.0,0.0,0.0,0.0,0.1846440478525204,0.19754527927879,0.6982621322840546,0.004632815375506,0.0061475715526012,0.0369189994353643,0.5,-0.1241984420352511,0.1444444444444444,0
2010-08-29,0.0,0.0,0.0,1.5075020841216315e-06,0.0030019212295869,7.320183355952713e-06,9.209026098540255e-12,8.706435557705118e-06,0.0,7.178320562640309e-10,8.601759187743601e-12,9.796689306815646e-06,0.0387242296201112,0.0,0.0,0.0,0.0,0.1846440478525204,0.19754527927879,0.6982621322840546,0.004632815375506,0.0061475715526012,0.0369189994353643,0.5,-0.1241984420352511,0.1444444444444444,0
2010-08-30,0.0,0.0,0.0,0.0,0.0340417867435158,7.978999857988445e-05,9.209026098540255e-12,0.0001121363562011,0.0001760450874646,1.0627045601182243e-09,7.592026219785708e-12,5.584112904884924e-05,0.0360779437970112,0.0,0.0,0.0,0.0,0.1859188076093354,0.1982784370163196,0.6982621322840546,0.0004534131340449,0.000892076629084,0.043946958897099,0.5,-0.1241984420352511,0.1444444444444444,0
2010-08-31,0.0,0.0,0.0,1.5075020841216315e-06,0.0147294268331732,0.0002379059590684,9.209026098540255e-12,0.000206154226872,0.0005368090455867,6.168877645613424e-10,1.0310535742950274e-11,0.0001043347411175,0.0792715264013074,0.0,0.0,0.0,0.0,0.1968032947636793,0.2076194096722513,0.696294734869777,0.0005627657134322,0.0010781745546329,0.0295001041755053,0.5,-0.1241984420352511,0.1444444444444444,0
2010-09-01,0.0,0.0,0.0,1.5075020841216315e-06,0.0070044828690361,0.0001566519238173,9.209026098540255e-12,0.0001970752569246,0.0003839784630174,1.7392014819138122e-10,8.213399968306119e-12,0.0001160907682857,0.0530696717935902,0.0,0.0,0.0,0.0,0.1946460090213768,0.2065604040513753,0.7118465430016863,0.008820219025215,0.0105788652427253,0.0340740530135597,0.5,-0.1241984420352511,0.1444444444444444,0
2010-09-02,0.0,0.0,0.0,1.5075020841216315e-06,0.0079851104707012,7.686192523750337e-05,9.209026098540255e-12,6.230163950440672e-05,9.794410656318794e-05,0.0,8.13572762312884e-12,3.4778247039195576e-05,0.1109409754222291,0.0,0.0,0.0,0.0,0.1998431064914692,0.2141363673391805,0.7144228967584785,0.0114366795222625,0.0124670692448377,0.0401077916614283,0.4,-0.0911751084857517,0.1111111111111111,0
2010-09-03,0.0,0.0,0.0,1.5075020841216315e-06,0.0007204610951008,6.954174188155066e-05,9.209026098540255e-12,3.580013875420252e-05,6.405620543975787e-05,0.0,8.757101371649252e-12,4.506477081135202e-05,0.0882592968383505,0.0,0.0,0.0,0.0,0.1975877623063346,0.2216580226464278,0.7153363312722503,0.0152800226173139,0.0172343834378067,0.0423863254211777,0.4,-0.0911751084857517,0.1111111111111111,0
2010-09-04,0.0,0.0,0.0,1.5075020841216315e-06,0.003132004482869,4.392110013571622e-05,9.209026098540255e-12,1.914798166011009e-06,2.751446432487745e-05,0.0,1.0077521213867348e-11,1.4695033960223448e-06,0.1593755374396019,0.0,0.0,0.0,0.0,0.1975877623063346,0.2216580226464278,0.7153363312722503,0.0152800226173139,0.0172343834378067,0.0423863254211777,0.4,-0.0911751084857517,0.1111111111111111,0
2010-09-05,0.0,0.0,0.0,1.5075020841216315e-06,0.0082953089977585,9.223431028500404e-05,9.209026098540255e-12,4.638837486743445e-05,9.009865911331394e-05,2.8811423352003578e-11,8.834773716826527e-12,3.134940578181009e-05,0.4474088910859486,0.0,0.0,0.0,0.0,0.1975877623063346,0.2216580226464278,0.7153363312722503,0.0152800226173139,0.0172343834378067,0.0423863254211777,0.4,-0.0911751084857517,0.1111111111111111,0
2010-09-06,0.0,0.0,0.0,1.5075020841216315e-06,0.0007404739032981,8.052201691547973e-05,9.209026098540255e-12,3.73106863695305e-05,5.119325931817565e-05,2.878805642308874e-16,8.291072313483396e-12,1.812387521760896e-05,0.2910523406694893,0.0,0.0,0.0,0.0,0.2056285546185527,0.2210877888505716,0.7209574667416151,0.0152800226173139,0.0172343834378067,0.050702151790597,0.4,-0.0911751084857517,0.1111111111111111,0
2010-09-07,0.0,0.0,0.0,1.5075020841216315e-06,0.003292106948447,0.0,9.209026098540255e-12,2.1255585726974788e-05,2.2227888437336275e-05,0.0,8.446414497389045e-12,9.306854841474864e-06,0.0786913151493875,0.0,0.0,0.0,0.0,0.2052363208472252,0.2207076329866673,0.7134157766535506,0.0119007612006379,0.013234956276311,0.0473560967548331,0.4,-0.0911751084857517,0.1111111111111111,0
2010-09-08,0.0,0.0,0.0,1.5075020841216315e-06,0.0021813960934998,9.296632862059932e-05,1.0796069145000706e-11,5.567405889040183e-05,0.0001105907357073,5.70153065522212e-16,1.039592795076094e-11,5.7800466910212366e-05,0.0464649785487734,0.0,0.0,0.0,0.0,0.2038635026475781,0.2232872620631602,0.7176082068577853,0.0137757578667178,0.014962422390825,0.0384089979204881,0.4,-0.0911751084857517,0.1111111111111111,0
2010-09-09,0.0,0.0,0.0,1.5075020841216315e-06,0.0015609990393852,8.930623694262295e-05,1.1088419179875002e-11,0.0001331796092774,0.0001622852172902,3.1417550472686975e-10,8.010021691098893e-12,8.523119696929619e-05,0.0754160169874043,0.0,0.0,0.0,0.0,0.197391645420671,0.2190512395796561,0.7064127787146337,0.0151920071265876,0.0160152369075074,0.0416870834368054,0.4,-0.0911751084857517,0.1111111111111111,0
2010-09-10,0.0,0.0,0.0,1.5075020841216315e-06,0.0047730547550432,8.857421860702767e-05,1.1088419179875002e-11,4.803726494578291e-05,0.0001278116775206,2.8513038885886896e-16,1.1740580141011366e-11,5.926997030623472e-05,0.0371328045978639,0.0,0.0,0.0,0.0,0.1930770739360661,0.2188068536671463,0.6999484729248642,0.016624259202953,0.017787828971904,0.0479411677163441,0.4,-0.0911751084857517,0.1111111111111111,0
2010-09-11,0.0,0.0,0.0,1.5075020841216315e-06,0.0075848543067563,1.317633004071486e-05,1.1088419179875002e-11,3.146014063476626e-05,4.40653511105228e-05,0.0,1.0230592555063306e-11,3.183924024715087e-05,0.0334419262729597,0.0,0.0,0.0,0.0,0.1930770739360661,0.2188068536671463,0.6999484729248642,0.016624259202953,0.017787828971904,0.0479411677163441,0.1,-0.0998098095258077,0.1,0
2010-09-12,0.0,0.0,0.0,1.5075020841216315e-06,0.0006203970541146,0.0002196055006785,1.1088419179875002e-11,0.0001102817305405,0.0002751657473441,4.3111983847888575e-10,1.1740580141011366e-11,7.788367998918445e-05,0.0425261384617088,0.0,0.0,0.0,0.0,0.1930770739360661,0.2188068536671463,0.6999484729248642,0.016624259202953,0.017787828971904,0.0479411677163441,0.1,-0.0998098095258077,0.1,0
2010-09-13,0.0,0.0,0.0,1.5075020841216315e-06,0.0099163464617355,0.0002298537573769,1.1088419179875002e-11,0.0001431381993333,0.00032827947934,2.905911279850093e-16,1.120764393572356e-11,0.0001268671265232,0.20442463993355,0.0,0.0,0.0,0.0,0.1936654245930575,0.2271431286827599,0.7136734120292298,0.0199181722649853,0.0208220829243405,0.0516128545021365,0.0666666666666666,-0.0664946337540944,0.0666666666666666,0
2010-09-14,0.0,0.0,1.4494749277074382e-06,1.5075020841216315e-06,0.013858869676593,0.0001991089872819,1.1088419179875002e-11,7.624509729527184e-05,0.0002782258411712,2.7821703281980502e-11,1.4049972034891142e-11,9.64973896721342e-05,0.0625119873335817,0.0,0.0,0.0,0.0,0.2177878015297119,0.2347733999511228,0.7136734120292298,0.0197048013783758,0.0201642137045645,0.0506128585003436,0.0666666666666666,-0.0664946337540944,0.0666666666666666,0
2010-09-15,0.0,0.0,0.0,1.5075020841216315e-06,0.0034822286263208,0.0001888607305835,1.1088419179875002e-11,0.0001402917987454,0.0003136226851128,0.0,1.1029996862995018e-11,0.0001356841468993,0.0664919425339594,0.0,0.0,0.0,0.0,0.214846048244754,0.2385478045998859,0.7136734120292298,0.0207636544031749,0.0218886962852019,0.0602640860165374,0.0666666666666666,-0.0664946337540944,0.0666666666666666,0
2010-09-16,0.0,0.0,0.0,1.5075020841216315e-06,0.0005603586295228,0.0001888607305835,1.1088419179875002e-11,4.706626792231046e-05,0.0002442271435471,0.0,1.5471136084474937e-11,7.494467319713976e-05,0.0806839777963485,0.0,0.0,0.0,0.0,0.2198470288291822,0.2440329106362179,0.7211214165261383,0.0206543018237876,0.0227128975185948,0.0599504488875877,0.0666666666666666,-0.0664946337540944,0.0666666666666666,0
2010-09-17,0.0,0.0,0.0,1.5075020841216315e-06,0.0070945405059237,0.0004392110013571,1.1088419179875002e-11,0.0001231258972077,0.0004247304711565,0.0,1.449408470381468e-11,3.183924024715087e-05,0.251782251522359,0.0,0.0,0.0,0.0,0.2234751912139636,0.2452548401987671,0.723135656735994,0.020902345479471,0.023198467657001,0.0651299039675097,0.0333333333333333,-0.0331732332706451,0.0333333333333333,0
2010-09-18,0.0,0.0,0.0,1.5075020841216315e-06,0.0069244316362471,0.0001207830253732,1.1088419179875002e-11,1.754869320376185e-05,0.0002015388346588,5.131377589699908e-10,1.7069947206787263e-11,4.114609508862575e-05,0.1336537029842508,0.0,0.0,0.0,0.0,0.2234751912139636,0.2452548401987671,0.723135656735994,0.020902345479471,0.023198467657001,0.0651299039675097,0.0333333333333333,-0.0331732332706451,0.0333333333333333,0
2010-09-19,0.0,0.0,0.0,1.5075020841216315e-06,0.0126881203970541,0.0001895927489191,1.495161606928531e-11,3.71917778760605e-05,0.0001883593271068,0.0,1.9409115713681533e-11,3.9186757227262624e-05,0.1604917435086186,0.0,0.0,0.0,0.0,0.2234751912139636,0.2452548401987671,0.723135656735994,0.020902345479471,0.023198467657001,0.0651299039675097,0.0333333333333333,-0.0331732332706451,0.0333333333333333,0
2010-09-20,0.0,0.0,0.0,1.5075020841216315e-06,0.014149055395453,0.0002218015556853,1.5369258976248588e-11,0.000115768304698,0.0003855348900501,0.0,1.9233676822440005e-11,0.0001307858022459,0.0705612925165294,0.0,0.0,0.0,0.0,0.2267111198274172,0.2449018383251418,0.7224564362001124,0.0254684824529117,0.0286348393217831,0.0651299039675097,0.0333333333333333,-0.0311374107996622,0.0333333333333333,0
