,Date,BTC_close,BTC_open,BTC_high,BTC_low,difficulty,addresses_active_count,sum_lock_weight,mean_lock_size_ytes,total_fees_usd,mean_hash_rate,xfer_cnt,mean_tx_size_usd,ETH,LTC,XRP,DOGE,COPPER,GOLD,SILVER,SPX,JP225,DJI
10,2023-06-12,0.3798974071695791,0.38020723921901656,0.37430974874635636,0.3827063312948943,0.9786154903041276,0.6162927873970017,0.7504549840156376,0.59884975994059,0.05159182018255279,0.9070826444110578,0.5601125501682228,0.02874935214407424,0.36240896102221537,0.20035158471640557,0.18884892086330937,0.08944211507104588,0.7598987341772151,0.9518217840920074,0.8178326194846692,0.90459204096269,0.9688707280832095,0.9376687116564417
11,2023-06-11,0.38021922028852934,0.37894681952607623,0.3759049636848006,0.3830976388079985,0.9786154903041276,0.5019934177889094,0.7959561935923896,0.7444900098729377,0.04167574164196229,0.9418368838185162,0.5477814996189488,0.024604520630624047,0.364530257591954,0.20084276924667804,0.18731654676258994,0.08957605404146284,0.0,0.0,0.0,0.0,0.0,0.0
12,2023-06-10,0.3789617653237425,0.3884223150900247,0.38078976262793424,0.3801779994175889,0.9786154903041276,0.5730365288516219,0.7277542665493324,0.6931360589780841,0.05846764768364612,0.8897055163663027,0.5662231110481605,0.013736670831702784,0.3642723744795544,0.1994984747427744,0.18230935251798566,0.08992109247612391,0.0,0.0,0.0,0.0,0.0,0.0
13,2023-06-09,0.38842694469730943,0.3887471040889147,0.3844176371862974,0.393197316055135,0.9786154903041276,0.6507697395751407,0.8414382008409551,0.5688856920904825,0.09009082248248496,0.9765911315670233,0.6221969479962837,0.015246611837903866,0.38275053136399373,0.23083087741068198,0.19352158273381295,0.10112683438155134,0.7673924050632912,0.9554460230018362,0.8297640900129173,0.8962381373317543,0.949925705794948,0.932569870483981
14,2023-06-08,0.388751737567361,0.38637376062454837,0.38457074282481357,0.3917503882741216,0.9786154903041276,0.594931858788986,0.7201859083067184,0.6005024200793144,0.08456501591643316,0.8897055163663027,0.6099145197961667,0.018849461094521583,0.383846534591692,0.22878858383744377,0.1884064748201439,0.09891247379454926,0.7686075949367088,0.9561225475983376,0.8276565368141954,0.8952103173941325,0.9405646359583952,0.9313974096796183
15,2023-06-07,0.38638879494395834,0.39960965725821473,0.3927013813044891,0.39038081197825675,0.9786154903041276,0.6350885896241444,0.5837132626488051,0.5641595350111844,0.1175754556824184,0.7796504110075881,0.6433223016974485,0.021777211656174657,0.3810222985704125,0.2296416938110749,0.186431654676259,0.09795597484276727,0.7607088607594936,0.9463612641345318,0.79981643891495,0.8897042880731191,0.9465081723625557,0.9191274710293116
16,2023-06-06,0.39961442020748006,0.37749122846224326,0.3924564122828633,0.3795303703164435,0.9786154903041276,0.66363066213333,0.7049516347291893,0.5980261133885013,0.10713905754284062,0.8723283966625507,0.713548828994141,0.02438689599873316,0.3918513095886764,0.23504472364407217,0.19060791366906477,0.10227405078034009,0.7632405063291139,0.9575239199768049,0.8046094228023659,0.8931088113147756,0.9618127786032689,0.9166189502385822
17,2023-06-05,0.3775225455417709,0.3980021006994882,0.3895444888531804,0.37971085711512337,0.9786154903041276,0.5137905792103766,0.6064377599411466,0.5540196788107223,0.07142038749269541,0.7970275307113174,0.5185890639880686,0.025543292533007533,0.3766757203049676,0.22672043844682283,0.1830791366906475,0.09672868623340321,0.7631392405063291,0.9540446506233691,0.8034196750288939,0.891011474890338,0.9495542347696879,0.9166734832992502
18,2023-06-04,0.3980068444882799,0.3972363137938484,0.39369583888037485,0.4027433993399341,0.9786154903041276,0.5094135298316937,0.6822550542881087,0.6448355285668286,0.046642657607904016,0.8549512769588216,0.49207085756082825,0.01550528063265733,0.3930720949675358,0.24365337883253194,0.19273741007194248,0.10553080596319588,0.0,0.0,0.0,0.0,0.0,0.0
19,2023-06-03,0.3972574370862802,0.39984505478952037,0.39234413481461816,0.4023687754804893,0.9786154903041276,0.5032991719804307,0.5457405941081488,0.59508409716626,0.05550985964912254,0.7506885420543491,0.6003676272399313,0.014993981172144585,0.3934901151739255,0.2482291505092808,0.18661870503597125,0.10585255066387139,0.0,0.0,0.0,0.0,0.0,0.0
20,2023-06-02,0.3998304521623309,0.39348336201309586,0.39208020985679515,0.39645214521452155,0.9786154903041276,0.6130793212901455,0.8035446313112642,0.5712989951224419,0.09518841620955515,0.9476292626137841,0.767669731636343,0.015318432771157861,0.3966200674655497,0.24683315237061165,0.18873021582733815,0.10565309806662006,0.7549367088607595,0.9517734609065429,0.8072268679040043,0.8928002568507429,0.937592867756315,0.9220722563053851
21,2023-06-01,0.39348805194302117,0.3994040568827706,0.3926853416661684,0.3982873471170647,0.9786154903041276,0.5490903077748335,0.5609507404178715,0.5384944658865675,0.08540895912288003,0.7622732913038589,0.5698412480300021,0.020974937743214902,0.38719277594532875,0.2434724161108526,0.1821906474820144,0.10399778709527135,0.7515949367088607,0.9642891659418189,0.8153851383506696,0.8800098403856097,0.92555720653789,0.9026039536468985
22,2023-05-31,0.399404347754832,0.40656282357848944,0.39974424067623104,0.4013632061735586,0.9786154903041276,0.5558136814806748,0.6292343371612714,0.6044304950770485,0.08745413431686931,0.7940255472182949,0.6696861850164946,0.021519843416867714,0.38965930313327984,0.23382968822708236,0.1858920863309353,0.10432826694619146,0.7366075949367088,0.9578138590895912,0.8017880209395608,0.87142243607919,0.9180683506686478,0.8992229038854807
23,2023-05-30,0.4065870377847339,0.4071885638515804,0.40278593936141815,0.41226369879635033,0.946337836843957,0.5892712379154718,0.7277443046533474,0.5941715981188282,0.10462003455999672,0.8603748326925135,0.7612462965096554,0.021844983587580545,0.3952661811254518,0.23845716353859675,0.18724100719424464,0.10527603074772884,0.7418734177215189,0.9553976998163718,0.7899585287918961,0.8767783578231066,0.9239227340267459,0.9022222222222223
24,2023-05-29,0.4072008665116203,0.41209764527975806,0.4085835395398956,0.41173285527082126,0.946337836843957,0.5418032919121887,0.7807842392970823,0.6158013898556475,0.09168145176722561,0.9051901576831451,0.7620136840202649,0.01664695672411382,0.3936065785150092,0.2348896127397756,0.17784172661870506,0.10647420218961098,0.7436354430379747,0.947013627138301,0.7909103270106737,0.0,0.0,0.0
25,2023-05-28,0.4121442735888271,0.39402418039198156,0.4049483742368412,0.4002014172005437,0.946337836843957,0.49321209481287887,0.7733380248730903,0.5943022193262337,0.08171780043608622,0.8939863264354757,0.6958502939009605,0.01122874538303997,0.39688003028046864,0.2364407217827413,0.17338489208633096,0.10705945725599814,0.7443037974683544,0.9478592828839276,0.7958732748657285,0.0,0.0,0.0
26,2023-05-27,0.39406165403003884,0.3918772953121625,0.3860070195289887,0.3972089764123472,0.946337836843957,0.5067092574443113,0.659515468909738,0.6536654156514248,0.07587236543023768,0.8099575961114649,0.6929445800350293,0.008835276691948323,0.3805668437186745,0.22899539837650587,0.16971223021582735,0.10570696482646168,0.0,0.0,0.0,0.0,0.0,0.0
27,2023-05-26,0.3918864357260238,0.38836570049388786,0.386425508274266,0.39324736701611346,0.946337836843957,0.5933730201943204,0.7126101740462079,0.5771316126027053,0.12262020985827264,0.8547729211020737,0.806068703379359,0.013661575745037563,0.38012802648709126,0.22532444030815366,0.16851438848920866,0.1033106219426974,0.7444050632911392,0.9486324538513579,0.790264463933646,0.8767637640308887,0.9199108469539375,0.9032038173142468
28,2023-05-25,0.38837479905303507,0.38615475152896656,0.3817244360973518,0.3866118229470007,0.946337836843957,0.5537940477774954,0.7049461231255978,0.6138687607564779,0.11256956669027617,0.8435690898544274,0.7138817863851081,0.01717721080269713,0.3755298042168048,0.22410940489116385,0.1632158273381295,0.1031970649895178,0.7255696202531645,0.9389678167584806,0.7751376708137875,0.8654702536818052,0.9161961367013373,0.894505794137696
29,2023-05-24,0.3861787224913103,0.39946812076787275,0.3909326466423933,0.38958758008153765,0.946337836843957,0.48876547243094115,0.629239288681136,0.6504936606601323,0.07980518509989751,0.7875499416829163,0.5699575188649431,0.018795804280126605,0.3743277361606196,0.2218861485962463,0.16297122302158276,0.10286512928022361,0.7213164556962025,0.9484874842949647,0.7863212998844246,0.8579565355171205,0.9101040118870728,0.8958145875937287
30,2023-05-23,0.399472882030164,0.3939690556536378,0.39424847732797114,0.40043802174335086,0.946337836843957,0.4888027796935561,0.7276823480016064,0.6431966273345114,0.08879760048469484,0.8603748326925135,0.716493652140916,0.020063282750341763,0.38559348470794735,0.2370611653999276,0.16730215827338132,0.10610295830421615,0.7401518987341772,0.9531265100995457,0.7991365830443946,0.8642819020297879,0.9175334323922734,0.9033946830265849
31,2023-05-22,0.39390968672386795,0.392453870278082,0.3884275467664818,0.39652494661230836,0.946337836843957,0.4465397009772486,0.6441918819129342,0.5998168207113334,0.08816444680386631,0.8043556845210253,0.6703193325631271,0.012967429890162547,0.3779214621140592,0.23486376092239283,0.1660791366906475,0.10616119263918004,0.7463291139240507,0.9542862665506909,0.8070908967298932,0.8740910152275797,0.9221396731054977,0.9096114519427403
32,2023-05-21,0.3924585479374908,0.3979112193741108,0.39146341285591585,0.39851940157251026,0.946337836843957,0.4044288762245857,0.7050141742477241,0.6784205482307896,0.0890301044354515,0.8435690898544274,0.6087993767883247,0.008364731287483,0.37536342801525674,0.23840545990383125,0.16456834532374104,0.10498777078965757,0.0,0.0,0.0,0.0,0.0,0.0
33,2023-05-20,0.3979159620796875,0.394436871000663,0.3898609071727804,0.4008505629974763,0.946337836843957,0.34756655817311377,0.545762524708592,0.6087604372076687,0.10274897847028742,0.731530785444661,0.5396372561351364,0.00867992801172829,0.37843930804137776,0.23894834806886925,0.1685,0.10719339622641508,0.0,0.0,0.0,0.0,0.0,0.0
34,2023-05-19,0.39444008241991546,0.39362042893005866,0.389970268343149,0.39903052805280537,0.946337836843957,0.5340423729838953,0.697364871565729,0.6130438878652963,0.14743851870753502,0.8379671782639876,0.7559538595046651,0.013878568269796632,0.37690864698713494,0.23711286903469314,0.16817985611510794,0.10699685534591194,0.7558481012658228,0.956170870783802,0.8140594194030866,0.8739555014427005,0.9184249628528974,0.9133197000681663
35,2023-05-18,0.3936221407425838,0.4021960503869906,0.3945240674773002,0.39506436856920996,0.946337836843957,0.4436327594064716,0.6291975007393342,0.573469722191704,0.13476463567360514,0.7826617492367338,0.6424893797162358,0.01761157815526384,0.37455234403270954,0.23364872550540303,0.16538489208633095,0.1069036804099697,0.7472405063291139,0.9454431236107084,0.7996124821537833,0.875220991710726,0.9089153046062407,0.9166462167689162
36,2023-05-17,0.40219041503463215,0.3967089041351003,0.3944992789453499,0.3973075616385169,0.9167515304649936,0.47079950472088117,0.7732379236716567,0.5876902101350147,0.11824002138785938,0.8660537982945314,0.7591037421239724,0.018273852758678703,0.37886564705784487,0.2424641952329249,0.16117625899280577,0.10887491264849755,0.7604050632911392,0.9571373344930898,0.8086545652321708,0.8670317894491052,0.8931649331352154,0.9128289025221541
37,2023-05-16,0.396710652759175,0.39891985310002165,0.3920204257503269,0.4016180110658126,0.9167515304649936,0.44338874974288234,0.712586620152251,0.6065873535335716,0.14268903510959488,0.8280624410405788,0.7590508917444536,0.019193039874890946,0.379333580124699,0.2323044310014994,0.15922302158273383,0.10591515257395759,0.7426835443037975,0.9608582197738476,0.8084506084710041,0.8568432376536517,0.8866270430906389,0.9014314928425358
38,2023-05-15,0.39892460782750816,0.39499407781527257,0.39721726856624584,0.3996493399339935,0.9167515304649936,0.446387447013604,0.674689226864505,0.6193992114263919,0.11584749352907965,0.7954984171877553,0.6816039455979335,0.015274955150890073,0.3779048244939044,0.2247557003257329,0.15372661870503598,0.1047533775914279,0.7596962025316455,0.9751618826713057,0.8217757835338908,0.8623430124922861,0.8814264487369985,0.9106475800954329
39,2023-05-14,0.3949928262492234,0.39286358117117726,0.39028231221593424,0.3974925985245585,0.9167515304649936,0.4644139129873639,0.8718532875296228,0.6137357474877955,0.1052644210669952,0.9420365128024366,0.7746512667707468,0.007520079026482298,0.37421335252205523,0.21591437878082828,0.1529568345323741,0.10477375960866527,0.0,0.0,0.0,0.0,0.0,0.0
40,2023-05-13,0.3928697535894827,0.3931809208811019,0.38788803165932967,0.3987924068142109,0.9167515304649936,0.3336973312199273,0.6670824639655182,0.6051723974129808,0.13930203282247244,0.784643742570155,0.7420933189721235,0.00869976363037492,0.3732962037110212,0.2074608344966651,0.15252158273381297,0.10433409037968785,0.0,0.0,0.0,0.0,0.0,0.0
41,2023-05-12,0.39319305658398357,0.3959282186515297,0.3883560974685076,0.3860142448068337,0.9167515304649936,0.4380659108416921,0.6216034166170556,0.5872053154470624,0.2140262093590846,0.7629344011502968,0.6940586660352808,0.017134779756166323,0.37586671602493976,0.20797787084432037,0.15485251798561153,0.1053590146750524,0.7551392405063291,0.9760317000096645,0.8210619348698076,0.8597995229914771,0.8741456166419019,0.9094751192910703
42,2023-05-11,0.3959388972239149,0.4051832152621032,0.3965713085866016,0.3998631940399923,0.9167515304649936,0.4604795092380848,0.697382181000777,0.6188151033203748,0.24331819403767163,0.8172077664229785,0.7371824617072575,0.014314064547445072,0.3732462908505567,0.20908949899177912,0.15130575539568347,0.1047562893081761,0.7513924050632911,0.9763699623079153,0.830239989122306,0.8611630001501075,0.8656760772659732,0.9099113837764145
43,2023-05-10,0.40517314588712405,0.4056301726000253,0.4068410515586882,0.40167564550572715,0.9167515304649936,0.5210786033774163,0.8489681316441295,0.591111477087643,0.4251677250394625,0.9203271713825784,0.9026157766838925,0.0141516470994825,0.38285659619248064,0.20924460989607568,0.15476978417266188,0.10650186349871883,0.7779240506329114,0.9843916110950033,0.8721870963355769,0.8626265490268026,0.8661218424962852,0.9162099522835719
44,2023-05-09,0.4056439465611438,0.406169501121118,0.39961300727178867,0.40896488545913423,0.9167515304649936,0.40068201709277607,0.6974220608607291,0.5812540002439698,0.5664900300317057,0.8172077664229785,0.7497502819567747,0.015161171901491856,0.3840295484133949,0.2065043172535029,0.15426618705035974,0.10644362916375494,0.7901772151898734,0.9871943558519378,0.8803453667822421,0.8587758727087745,0.8692421991084694,0.9171642808452625
45,2023-05-08,0.40617434225719123,0.41740749845427255,0.4114502603524928,0.4076605270821201,0.9167515304649936,0.32465384910119743,0.613978677878315,0.6012145382271156,0.8139756616591312,0.7412250519150735,0.721779747100364,0.014612532517064269,0.3842208810451753,0.2010754356031229,0.15406474820143887,0.10542598416026086,0.7958481012658227,0.9825070068618923,0.8781698279964647,0.8627266207448671,0.8606240713224368,0.9184730743012952
46,2023-05-07,0.4174124735360855,0.4238481536937299,0.41865643240531863,0.42494024218598336,0.9167515304649936,0.1766569466122988,0.5988195409567063,0.5976727854213575,0.5667718978153146,0.7520797265326965,0.70225047486066,0.017039190037796786,0.389110261668171,0.21570756424176618,0.16147482014388492,0.11137607733519682,0.0,0.0,0.0,0.0,0.0,0.0
47,2023-05-06,0.42385320554174105,0.4336171512429139,0.4287818186325187,0.4248689574839838,0.9167515304649936,0.39342726697077124,0.6822558422025042,0.5844444502835447,0.24552295769900737,0.8063530918053784,0.8046036908591041,0.012722675407496487,0.3944114233899983,0.2152163797114937,0.1648201438848921,0.11172402748660609,0.0,0.0,0.0,0.0,0.0,0.0
48,2023-05-05,0.4336282790298526,0.423626164882562,0.4264123266078643,0.43109347699475836,0.9167515304649936,0.4510216140130111,0.46235676796109954,0.5565216428543007,0.18799267156534993,0.6435329881719678,0.6199381227756597,0.019217707975896704,0.4145533422899188,0.22907295382865414,0.16800719424460434,0.11676129746098297,0.7864303797468354,0.9784478592828839,0.8814331361751309,0.8623367580099071,0.8555720653789004,0.919945466939332
49,2023-05-04,0.4236297242091368,0.4263287669191976,0.4220203820058588,0.4290019535041741,0.9167515304649936,0.5443512771183466,0.6670329696513506,0.5478600340804558,0.15773255455331756,0.7975832274165717,0.7718110873754185,0.019816565509826627,0.3903726410974174,0.22845251021146787,0.16583093525179857,0.11412473794549265,0.782379746835443,0.993379723591379,0.8959820518050173,0.8466942975799322,0.8542347696879643,0.9051397409679619
50,2023-05-03,0.4263338483336487,0.42104722104275144,0.42044558115255,0.4210696345369832,0.9302952052351823,0.5837790038759221,0.6215465064146246,0.5551330005341213,0.1630899013040549,0.7742026166212104,0.7567836104631067,0.014965790456613252,0.3961292576709827,0.22974510108060597,0.16670143884892089,0.11588341486140227,0.7787341772151899,0.984343287909539,0.8729689305867157,0.8528507930683656,0.8588410104011887,0.9132106339468303
51,2023-05-02,0.421052239506434,0.4122555702058239,0.415089800102362,0.41725969471947205,0.9302952052351823,0.4496977103423798,0.5382489426544796,0.5732828581505693,0.1573388611716822,0.7081155717807399,0.6565560367288998,0.014300282863654206,0.388850298853252,0.22783206659428157,0.1671115107913669,0.11468378756114603,0.7822784810126582,0.9777230115009181,0.8708613773879937,0.8588613506346214,0.8656760772659732,0.9208452624403545
52,2023-05-01,0.41223962562407157,0.42973309197637083,0.42168354960112325,0.41381224519510784,0.9302952052351823,0.5595696153520393,0.9400175408730354,0.5866451947619531,0.09157979460191192,1.0,1.0,0.011810446338141361,0.38074153873030003,0.22429036761284318,0.16723021582733813,0.11475658047985092,0.796759493670886,0.9626945008214941,0.8576381807056904,0.8689289824374135,0.8667161961367013,0.9312065439672802
53,2023-04-30,0.4297382139669873,0.42947981615154834,0.4306030466563915,0.4351840055329063,0.9302952052351823,0.39609927361751385,0.6821983244516236,0.5731027487492543,0.06447216764342613,0.8127533888129214,0.778894095238498,0.010386207078357105,0.3886714444365878,0.22785791841166433,0.1692517985611511,0.11568541812252503,0.0,0.0,0.0,0.0,0.0,0.0
54,2023-04-29,0.4294700363678622,0.43072086769317874,0.42308191443290394,0.4346304115705689,0.9302952052351823,0.43246477992748267,0.598844940279079,0.5557179565194849,0.05720299850201387,0.7521736016743944,0.7382352412672677,0.011415949982204012,0.39676564664190433,0.23540664908743084,0.17193525179856117,0.11876310272536686,0.0,0.0,0.0,0.0,0.0,0.0
55,2023-04-28,0.4307766572258219,0.4330673937172697,0.42543974126605233,0.43264809017666483,0.9302952052351823,0.5879392678096804,0.6746527739575268,0.557792115608721,0.06286433222251812,0.8072461311110004,0.7996706364348403,0.014199364622835478,0.39330086224466454,0.23170983920169586,0.17255755395683456,0.11695492662473793,0.7879493670886075,0.9660288006185367,0.8575022095315793,0.8692646396584217,0.8580980683506686,0.9325153374233129
56,2023-04-27,0.43307255544944334,0.4174030288808933,0.4294146552717187,0.424527700931858,0.9302952052351823,0.5224872046172274,0.5458296075503766,0.5326357746238357,0.05722740357715979,0.7136228294826835,0.6594744346859156,0.018863694022441594,0.39697569659635884,0.23196835737552352,0.16787769784172663,0.11666812252504075,0.786632911392405,0.9659804774330724,0.8569243320416071,0.862149123538536,0.8453194650817236,0.9251261077027948
57,2023-04-26,0.4174094937849841,0.4155302776349997,0.4313962796787989,0.4080776184236071,0.9302952052351823,0.5228239782851565,0.5457689647221582,0.5563168285051394,0.044006516722587846,0.7136228294826835,0.6643969190342756,0.017531393446438507,0.3880828886236113,0.22780621477689883,0.16611510791366907,0.11444211507104587,0.7820759493670886,0.9601333719918818,0.8522333265347747,0.8456039328185199,0.8441307578008915,0.9113565098841173
58,2023-04-25,0.4155352303422095,0.4037797692210278,0.4077728087302292,0.4064593040186372,0.9302952052351823,0.5255867323274488,0.5078451487726197,0.554863970494437,0.034215141428180225,0.6860865647643691,0.5785742447416515,0.01660582265811632,0.38806209159841776,0.23525153818313427,0.16894604316546763,0.11609742604239458,0.7827848101265823,0.9640958731999613,0.8528112040247467,0.8488646029654585,0.850668647845468,0.9175732788002727
59,2023-04-24,0.4037726628694705,0.4049910236067968,0.4019868737432578,0.4042327946029898,0.9302952052351823,0.6294017528363601,0.6245205073375097,0.6018237659712616,0.02702953353961911,0.7742026166212104,0.5531997205271931,0.01768858045545054,0.3830562476343384,0.2282973993071713,0.16571942446043167,0.11464884696016771,0.8029367088607595,0.9619213298540639,0.8676320620028554,0.8625014593792217,0.84962852897474,0.9270892978868439
60,2023-04-23,0.40499585069659133,0.40830446733859255,0.3995984257824062,0.40930159192389837,0.9302952052351823,0.4698506902851888,0.6023146703594473,0.5550593167931166,0.01709476819804168,0.8072461311110004,0.6320345176398712,0.01257531055175557,0.3872510076158706,0.22431621943022592,0.16721223021582735,0.11468961099464242,0.0,0.0,0.0,0.0,0.0,0.0
61,2023-04-22,0.40831082379688827,0.4001251480546182,0.400429570677208,0.40592239370995936,0.9302952052351823,0.5446517518280558,0.5955120547912252,0.58591579053542,0.02047379842234677,0.818260638584397,0.6021264878703094,0.014874504010223796,0.38972585361389905,0.22491081123002946,0.1697517985611511,0.11686175168879569,0.0,0.0,0.0,0.0,0.0,0.0
62,2023-04-21,0.4001299171480206,0.4146616905416378,0.407449099665938,0.4060042952824695,0.9302952052351823,0.6461375891845237,0.6595070372764102,0.6485180835107897,0.029564935763318922,0.796231623637581,0.6815415821501014,0.02168716826143679,0.38470545173218423,0.2205935577271082,0.16159352517985615,0.11417860470533425,0.8073924050632911,0.9574272736058761,0.859337820382079,0.8617676001134147,0.8490341753343239,0.9256987048398092
63,2023-04-20,0.4146666328961542,0.423201555411536,0.41807463097895736,0.4190675960978452,0.9302952052351823,0.5815022525520184,0.5436723947631867,0.5944475925918034,0.027441893813873523,0.7243642597317198,0.5200033401439856,0.023523241067995103,0.40402796783948025,0.23313168915774782,0.17093525179856117,0.12213778243652455,0.8167088607594936,0.971199381463226,0.8700455503433271,0.8609899594709541,0.8514115898959881,0.9245807770961145
64,2023-04-19,0.42320659955273937,0.4465699748958962,0.4374140603469519,0.42829972335468847,0.9144950553845732,0.6160760019520772,0.6139925546646225,0.6373304553198035,0.02809288712057473,0.7502289889020318,0.5197718554816942,0.021009400350604654,0.40262416863891787,0.23395894731399616,0.17665827338129497,0.12795830421616583,0.8265316455696203,0.9654972455784285,0.8698755863756883,0.8661457377787415,0.849925705794948,0.9279618268575324
65,2023-04-18,0.4465752975653944,0.4324446331597649,0.4383137382418514,0.4360060546495827,0.9144950553845732,0.7809660362747589,0.8111316147110375,0.6391397373776161,0.027889267473604228,0.8964075887187748,0.5348426697052112,0.023272053648904178,0.4374321497053062,0.26309394550436893,0.19130935251798561,0.13678226182156997,0.8296708860759493,0.9714409973905479,0.8662723502617445,0.8662187067398301,0.8517087667161961,0.9304430811179277
66,2023-04-17,0.4324617064736583,0.4455062164316416,0.4360113210683565,0.4378988909920405,0.9144950553845732,0.6145736284035315,0.7352738177669627,0.6431306172147335,0.02833540307300233,0.836853343482747,0.5382557472145209,0.028440016430065072,0.43148420049996045,0.2554935111938369,0.18377338129496404,0.13305380852550663,0.823493670886076,0.9636609645307819,0.8528112040247467,0.8654785929916439,0.8478454680534918,0.9305794137695979
67,2023-04-16,0.44550407704444445,0.44533339292764507,0.43941026624341456,0.4509515749369055,0.9144950553845732,0.470134023820183,0.5002768892566287,0.6804819242601736,0.022035177165210855,0.6690186530717769,0.3658155289213132,0.024645903907174943,0.44074927522367197,0.25859572927976837,0.18737050359712232,0.13170422781271837,0.0,0.0,0.0,0.0,0.0,0.0
68,2023-04-15,0.44534466036052006,0.44791680634083475,0.44001102360597305,0.4520769632110271,0.9144950553845732,0.6765016677354693,0.7581090749388513,0.6677178000659605,0.02888198178867791,0.8530954075303209,0.47581408082091436,0.033251157301804786,0.43478052899313285,0.24988366682177757,0.18679856115107915,0.12941125087351502,0.0,0.0,0.0,0.0,0.0,0.0
69,2023-04-14,0.44792065518767216,0.44664744750113605,0.44552865918830675,0.4493044433119784,0.9144950553845732,0.6466377081644422,0.6216788285683672,0.6293379519918215,0.039539658650382316,0.7556430076524923,0.5995896696534179,0.03600575038426137,0.436733369658804,0.2490564086655292,0.1880179856115108,0.12914482879105518,0.8316962025316454,0.9675268193679327,0.865456523217078,0.8626265490268026,0.8448736998514116,0.9280708929788685
